Gridkm2Code,Area,Residents,Daytime,ElDom05,ElDom06,ElDom07,ElDom08,ElEc705,ElEc706,ElEc707,ElEc708,ElInd05,ElInd06,ElInd07,ElInd08,GasDom05,GasDom06,GasDom07,GasDom08,GasInd05,GasInd06,GasInd07,GasInd08,Other05,Other06,Other07,Other08,Motorcy05,Motorcy06,Motorcy07,Motorcy08,Taxi05,Taxi06,Taxi07,Taxi08,Cars05,Cars06,Cars07,Cars08,Bus05,Bus06,Bus07,Bus08,LGV05,LGV06,LGV07,LGV08,HGVRig05,HGVRig06,HGVRig07,HGVRig,HGVArt05,HGVArt06,HGVArt07,HGVArt08,dummy,Gridkm2Code;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
7978,1.00E+06,2.95E+03,1.18E+03,3.97E-01,3.98E-01,3.97E-01,3.91E-01,2.54E-01,2.46E-01,2.42E-01,2.22E-01,2.33E-01,2.18E-01,2.15E-01,2.10E-01,2.82E+00,2.74E+00,2.72E+00,2.66E+00,3.56E-01,3.19E-01,3.04E-01,2.74E-01,1.25E-01,1.26E-01,1.19E-01,1.19E-01,3.98E-03,3.18E-03,3.16E-03,2.60E-03,1.35E-02,1.21E-02,1.22E-02,1.11E-02,7.89E-01,7.41E-01,7.27E-01,6.77E-01,5.74E-02,5.35E-02,5.35E-02,4.97E-02,1.09E-01,9.61E-02,9.58E-02,8.49E-02,5.78E-02,5.41E-02,5.38E-02,4.90E-02,1.82E-02,2.22E-02,2.20E-02,2.43E-02,0,7978; 1.00000300000000E+0006; 2.94555000000000E+0003; 1.18322000000000E+0003; 3.96924608312933E-0001; 3.98084764649816E-0001; 3.97172324464762E-0001; 3.90756704442215E-0001; 2.54098666927744E-0001; 2.45893212092053E-0001; 2.41705895886879E-0001; 2.22425930895723E-0001; 2.32809118924241E-0001; 2.18347860938152E-0001; 2.14737940261065E-0001; 2.09960899797666E-0001; 2.82402269231548E+0000; 2.73657991811413E+0000; 2.71923008431888E+0000; 2.66134703878993E+0000; 3.55900302162107E-0001; 3.19187284447279E-0001; 3.04329908928081E-0001; 2.73988104976324E-0001; 1.24641406897697E-0001; 1.25996197353874E-0001; 1.18717109602095E-0001; 1.18717109602095E-0001; 3.97533053976181E-0003; 3.18263885390992E-0003; 3.16015033690059E-0003; 2.59862234111928E-0003; 1.34630874646188E-0002; 1.20971098273919E-0002; 1.21977944568449E-0002; 1.10845557874285E-0002; 7.89294207459843E-0001; 7.41387159400166E-0001; 7.26546678807452E-0001; 6.76863037904037E-0001; 5.74047364615897E-0002; 5.34619400708008E-0002; 5.34873966154357E-0002; 4.97037321673423E-0002; 1.09280722386143E-0001; 9.61435471857968E-0002; 9.57804204212958E-0002; 8.49396995188010E-0002; 5.78434337756347E-0002; 5.41034906575646E-0002; 5.38031490928358E-0002; 4.90030493378839E-0002; 1.81662697021041E-0002; 2.22088374830766E-0002; 2.20267604037371E-0002; 2.42644249236202E-0002;0
7979,1.00E+06,4.23E+03,2.20E+03,6.16E-01,6.30E-01,6.24E-01,6.14E-01,3.64E-01,3.57E-01,3.53E-01,3.16E-01,5.13E-01,4.81E-01,4.73E-01,4.62E-01,4.34E+00,4.20E+00,4.17E+00,4.08E+00,7.90E-01,6.99E-01,6.83E-01,6.07E-01,1.83E-01,1.85E-01,1.74E-01,1.74E-01,7.69E-03,7.10E-03,7.06E-03,6.78E-03,2.37E-02,2.18E-02,2.19E-02,2.08E-02,1.36E+00,1.30E+00,1.27E+00,1.22E+00,1.59E-01,1.70E-01,1.70E-01,1.67E-01,1.74E-01,1.74E-01,1.73E-01,1.68E-01,1.14E-01,9.91E-02,9.86E-02,9.46E-02,4.40E-02,4.11E-02,4.08E-02,4.03E-02,0,7979; 9.99999000000000E+0005; 4.23043000000000E+0003; 2.19525000000000E+0003; 6.15618081371506E-0001; 6.30214785465927E-0001; 6.23921970953934E-0001; 6.13561001688856E-0001; 3.64189291129930E-0001; 3.56728553075585E-0001; 3.53432088591906E-0001; 3.16009105963444E-0001; 5.12754736499029E-0001; 4.80904019716805E-0001; 4.72953555145336E-0001; 4.62432540058111E-0001; 4.34145753780457E+0000; 4.19741275905659E+0000; 4.17218122697575E+0000; 4.07754551590168E+0000; 7.90402388575905E-0001; 6.98551497638256E-0001; 6.83424427716665E-0001; 6.07443073196498E-0001; 1.82671643858858E-0001; 1.84657262282833E-0001; 1.73988644308279E-0001; 1.73988644308279E-0001; 7.69338668882048E-0003; 7.10354591633130E-0003; 7.05639975046368E-0003; 6.78128532009811E-0003; 2.37101835275351E-0002; 2.17712546479670E-0002; 2.19367799276475E-0002; 2.07799294557285E-0002; 1.36157213782785E+0000; 1.29647310012607E+0000; 1.27223118090698E+0000; 1.22238752375739E+0000; 1.58504382248674E-0001; 1.70027681443207E-0001; 1.70206220434531E-0001; 1.66775509241263E-0001; 1.73835904429512E-0001; 1.73562730640356E-0001; 1.73193095567525E-0001; 1.67833387011469E-0001; 1.14068607219292E-0001; 9.90844598150534E-0002; 9.85801214111716E-0002; 9.45987247357110E-0002; 4.40213910533545E-0002; 4.11189908906804E-0002; 4.07982143141961E-0002; 4.02693325067754E-0002;0
7980,1.00E+06,2.59E+03,1.10E+03,4.61E-01,4.88E-01,4.83E-01,4.67E-01,2.43E-01,2.43E-01,2.41E-01,2.11E-01,2.48E-01,2.33E-01,2.29E-01,2.24E-01,3.14E+00,3.10E+00,3.07E+00,3.00E+00,4.75E-01,4.26E-01,4.25E-01,3.87E-01,1.10E-01,1.12E-01,1.05E-01,1.05E-01,1.83E-03,1.75E-03,1.74E-03,1.64E-03,3.47E-03,3.18E-03,3.20E-03,3.00E-03,2.94E-01,2.78E-01,2.73E-01,2.57E-01,1.88E-02,1.87E-02,1.87E-02,1.82E-02,3.60E-02,3.52E-02,3.52E-02,3.35E-02,2.09E-02,1.91E-02,1.90E-02,1.80E-02,5.62E-03,5.73E-03,5.68E-03,5.54E-03,0,7980; 9.99999000000000E+0005; 2.58791000000000E+0003; 1.10468000000000E+0003; 4.61478201204229E-0001; 4.88114985831881E-0001; 4.82614752021145E-0001; 4.66848526209257E-0001; 2.42561886397503E-0001; 2.43027183666453E-0001; 2.41122501396474E-0001; 2.11402266196787E-0001; 2.48372622801847E-0001; 2.32944525181968E-0001; 2.29092809001485E-0001; 2.23996571028534E-0001; 3.13589971124218E+0000; 3.09750172763871E+0000; 3.06583582839291E+0000; 3.00334626818645E+0000; 4.74958808292142E-0001; 4.25502822763097E-0001; 4.24993004901681E-0001; 3.87400501555753E-0001; 1.10408672052507E-0001; 1.11609700650796E-0001; 1.05161064065173E-0001; 1.05161064065173E-0001; 1.83481918641736E-0003; 1.75239901267299E-0003; 1.74041269931681E-0003; 1.64132584223908E-0003; 3.47260621233224E-0003; 3.17979770034565E-0003; 3.20365617169270E-0003; 3.00034546609889E-0003; 2.93754175032714E-0001; 2.78087150233269E-0001; 2.72965683924588E-0001; 2.56632905034732E-0001; 1.88312973701102E-0002; 1.86884890081237E-0002; 1.87057264682835E-0002; 1.81891734403150E-0002; 3.60322278130497E-0002; 3.52242361374781E-0002; 3.51571127826836E-0002; 3.34972937712664E-0002; 2.08586966577834E-0002; 1.90886035634894E-0002; 1.89879185312975E-0002; 1.79770727715933E-0002; 5.61518826359009E-0003; 5.72854454132993E-0003; 5.68333901667235E-0003; 5.53767677055348E-0003;0
7981,1.00E+06,3.92E+03,1.87E+03,6.27E-01,6.37E-01,6.22E-01,6.09E-01,3.44E-01,3.42E-01,3.42E-01,3.05E-01,4.67E-01,4.38E-01,4.31E-01,4.22E-01,4.59E+00,4.49E+00,4.42E+00,4.33E+00,6.36E-01,5.87E-01,5.07E-01,4.66E-01,1.69E-01,1.71E-01,1.61E-01,1.61E-01,5.06E-03,4.34E-03,4.31E-03,3.47E-03,1.75E-02,1.53E-02,1.55E-02,1.38E-02,1.06E+00,9.76E-01,9.58E-01,8.72E-01,6.96E-02,6.63E-02,6.64E-02,5.47E-02,1.33E-01,1.22E-01,1.22E-01,1.08E-01,7.38E-02,8.48E-02,8.44E-02,9.83E-02,1.98E-02,2.13E-02,2.12E-02,2.21E-02,0,7981; 1.00000400000000E+0006; 3.91527000000000E+0003; 1.86796000000000E+0003; 6.27061190385375E-0001; 6.36984666673205E-0001; 6.22494427830508E-0001; 6.08697793519328E-0001; 3.43619287623306E-0001; 3.42344863497258E-0001; 3.41640071795877E-0001; 3.04754488744602E-0001; 4.67439226133506E-0001; 4.38403040908384E-0001; 4.31154782230186E-0001; 4.21563724704005E-0001; 4.59394886164748E+0000; 4.48845259413483E+0000; 4.42389782952284E+0000; 4.33144488883232E+0000; 6.36386038930730E-0001; 5.87277902029944E-0001; 5.06828109673863E-0001; 4.66250303948556E-0001; 1.68915762693114E-0001; 1.70751828408211E-0001; 1.60886342755999E-0001; 1.60886342755999E-0001; 5.06493407816323E-0003; 4.34267669322017E-0003; 4.31288229184983E-0003; 3.47178976580897E-0003; 1.75289253180887E-0002; 1.53392080495605E-0002; 1.54599838221651E-0002; 1.37859037604945E-0002; 1.06334882879647E+0000; 9.76156026882742E-0001; 9.57798337756421E-0001; 8.71854275139977E-0001; 6.95943563257710E-0002; 6.63013329681841E-0002; 6.63579537462672E-0002; 5.47244386364920E-0002; 1.33407343082956E-0001; 1.21849740911538E-0001; 1.21569148426602E-0001; 1.08121257012688E-0001; 7.38277868806333E-0002; 8.48484048986178E-0002; 8.44055984506656E-0002; 9.82832826659561E-0002; 1.97917016551112E-0002; 2.13331338455468E-0002; 2.11657829167770E-0002; 2.21055051852852E-0002;0
7982,1.00E+06,3.88E+03,1.95E+03,5.71E-01,5.72E-01,5.57E-01,5.44E-01,3.93E-01,3.92E-01,3.84E-01,3.48E-01,4.59E-01,4.30E-01,4.23E-01,4.14E-01,4.14E+00,4.09E+00,3.99E+00,3.92E+00,5.97E-01,5.23E-01,4.09E-01,3.94E-01,1.67E-01,1.69E-01,1.59E-01,1.59E-01,1.95E-03,1.88E-03,1.87E-03,1.75E-03,2.73E-03,2.55E-03,2.57E-03,2.37E-03,2.85E-01,2.71E-01,2.66E-01,2.47E-01,1.33E-02,1.34E-02,1.34E-02,1.28E-02,3.41E-02,3.28E-02,3.27E-02,3.07E-02,1.92E-02,1.86E-02,1.85E-02,1.74E-02,3.47E-03,3.23E-03,3.20E-03,3.03E-03,0,7982; 1.00000100000000E+0006; 3.88287000000000E+0003; 1.94664000000000E+0003; 5.71215867140297E-0001; 5.72041208780709E-0001; 5.57009602807749E-0001; 5.44394546929654E-0001; 3.92706456608612E-0001; 3.92441959156214E-0001; 3.83637173440452E-0001; 3.47944743379458E-0001; 4.58858102785733E-0001; 4.30416007940156E-0001; 4.23273092708642E-0001; 4.13898558704181E-0001; 4.14488443959045E+0000; 4.08714659778491E+0000; 3.98503265880296E+0000; 3.91611286470905E+0000; 5.97395749636214E-0001; 5.23016486115934E-0001; 4.08556212448354E-0001; 3.94331683293887E-0001; 1.67373462763524E-0001; 1.69176771462498E-0001; 1.59421872541598E-0001; 1.59421872541598E-0001; 1.94839987808414E-0003; 1.88218989863202E-0003; 1.86986114383749E-0003; 1.75193888733052E-0003; 2.72967763561917E-0003; 2.54668695102994E-0003; 2.56552254863270E-0003; 2.36540859349552E-0003; 2.84581450578367E-0001; 2.71274728725271E-0001; 2.66291628685540E-0001; 2.47300437631069E-0001; 1.33360597233010E-0002; 1.33966761010407E-0002; 1.34100322520682E-0002; 1.27788684996703E-0002; 3.41317010281163E-0002; 3.28017936822246E-0002; 3.27428896315396E-0002; 3.07435765623595E-0002; 1.92306885318685E-0002; 1.86013512616624E-0002; 1.85019221373473E-0002; 1.73567178030995E-0002; 3.47145771575690E-0003; 3.22591001609912E-0003; 3.20170912705800E-0003; 3.02899240479755E-0003;0
7983,1.00E+06,4.69E+03,5.96E+03,6.75E-01,6.74E-01,6.90E-01,6.62E-01,3.99E-01,3.91E-01,3.90E-01,3.37E-01,2.63E+00,2.64E+00,2.52E+00,2.58E+00,4.77E+00,4.64E+00,4.57E+00,4.44E+00,1.55E+00,1.44E+00,1.33E+00,1.19E+00,2.20E-01,2.17E-01,2.12E-01,2.12E-01,1.03E-02,1.02E-02,1.02E-02,9.72E-03,2.78E-02,2.61E-02,2.63E-02,2.44E-02,1.54E+00,1.50E+00,1.47E+00,1.39E+00,2.27E-01,2.27E-01,2.27E-01,2.19E-01,1.81E-01,1.77E-01,1.77E-01,1.68E-01,7.97E-02,8.18E-02,8.14E-02,8.09E-02,2.67E-02,2.78E-02,2.76E-02,2.74E-02,0,7983; 1.00000100000000E+0006; 4.69089000000000E+0003; 5.96080000000000E+0003; 6.75190078234579E-0001; 6.74348184099305E-0001; 6.89796570477402E-0001; 6.62257214455114E-0001; 3.98951427532591E-0001; 3.90900978962035E-0001; 3.90074609925390E-0001; 3.37351374977392E-0001; 2.63049086265982E+0000; 2.63975626435332E+0000; 2.52134177089567E+0000; 2.58048623229916E+0000; 4.77371097971368E+0000; 4.64345266248341E+0000; 4.57371266373026E+0000; 4.43857638334142E+0000; 1.55240974896011E+0000; 1.44285677632131E+0000; 1.33284432925613E+0000; 1.19487220695428E+0000; 2.20370213419741E-0001; 2.16678550444737E-0001; 2.11725815671445E-0001; 2.11725815671445E-0001; 1.03439394277500E-0002; 1.02489623537773E-0002; 1.01825240640512E-0002; 9.72202224144808E-0003; 2.77811366024250E-0002; 2.61357044579028E-0002; 2.63230330376976E-0002; 2.44467792061888E-0002; 1.54158978261113E+0000; 1.49584633520389E+0000; 1.46858894236996E+0000; 1.38647361352639E+0000; 2.26686188838925E-0001; 2.26512330565295E-0001; 2.26796805166665E-0001; 2.18794530063917E-0001; 1.81168540292647E-0001; 1.76949480584766E-0001; 1.76727334688190E-0001; 1.67717526346401E-0001; 7.97179568117236E-0002; 8.17859912733695E-0002; 8.13808546922047E-0002; 8.08764031418617E-0002; 2.67286262394103E-0002; 2.78070498185210E-0002; 2.75987166935208E-0002; 2.73998584448904E-0002;0
7984,1.00E+06,8.02E+03,3.04E+03,7.46E-01,7.71E-01,7.86E-01,7.66E-01,7.42E-01,7.30E-01,7.20E-01,6.61E-01,5.31E-01,5.46E-01,5.16E-01,5.36E-01,5.89E+00,5.65E+00,5.64E+00,5.45E+00,3.17E-01,3.06E-01,2.94E-01,2.62E-01,2.94E-01,2.83E-01,2.84E-01,2.84E-01,5.84E-03,5.49E-03,5.45E-03,4.97E-03,1.24E-02,1.11E-02,1.12E-02,9.79E-03,8.52E-01,7.93E-01,7.78E-01,7.01E-01,4.66E-02,4.24E-02,4.25E-02,3.81E-02,9.62E-02,8.58E-02,8.56E-02,7.52E-02,4.16E-02,4.42E-02,4.40E-02,4.37E-02,6.75E-03,7.55E-03,7.49E-03,7.60E-03,0,7984; 1.00000200000000E+0006; 8.01753000000000E+0003; 3.03762000000000E+0003; 7.46172137792711E-0001; 7.71192864006966E-0001; 7.86314979881456E-0001; 7.65652121663793E-0001; 7.41831507204565E-0001; 7.29626622938535E-0001; 7.19718880196943E-0001; 6.60721737917255E-0001; 5.31454530698245E-0001; 5.45638634750128E-0001; 5.16178419697955E-0001; 5.36194361401232E-0001; 5.89151173295827E+0000; 5.64717865998058E+0000; 5.63897342524950E+0000; 5.45038441886587E+0000; 3.16924480306291E-0001; 3.05849616611269E-0001; 2.93530006547293E-0001; 2.62349475301049E-0001; 2.93565622914416E-0001; 2.82608453047934E-0001; 2.83867354639720E-0001; 2.83867354639720E-0001; 5.84473716897315E-0003; 5.48526300207674E-0003; 5.44873339477065E-0003; 4.96905398883266E-0003; 1.24269157854378E-0002; 1.11262334552956E-0002; 1.12099090870311E-0002; 9.79153292834967E-0003; 8.51505602924867E-0001; 7.93156632864816E-0001; 7.78479949889415E-0001; 7.01473254587737E-0001; 4.66316418965336E-0002; 4.24181800038226E-0002; 4.24607598273388E-0002; 3.80749238501523E-0002; 9.62310860766406E-0002; 8.57992576252290E-0002; 8.56410387635846E-0002; 7.51645756982459E-0002; 4.16462637394360E-0002; 4.42345005720947E-0002; 4.40025375657011E-0002; 4.36993418250606E-0002; 6.75101389523248E-0003; 7.54667440436809E-0003; 7.48811287765552E-0003; 7.59644599432262E-0003;0
7985,1.00E+06,5.00E+03,2.93E+03,5.21E-01,5.38E-01,5.36E-01,5.28E-01,4.79E-01,4.74E-01,4.83E-01,4.47E-01,8.69E-01,8.92E-01,8.44E-01,8.77E-01,3.62E+00,3.49E+00,3.52E+00,3.40E+00,1.52E+00,1.31E+00,1.33E+00,1.85E+00,1.91E-01,1.84E-01,1.85E-01,1.85E-01,3.01E-02,2.92E-02,2.90E-02,2.86E-02,6.67E-02,6.24E-02,6.29E-02,5.99E-02,3.26E+00,3.20E+00,3.13E+00,3.06E+00,1.75E-01,1.84E-01,1.84E-01,1.83E-01,5.27E-01,5.82E-01,5.79E-01,6.13E-01,3.37E-01,3.51E-01,3.49E-01,3.51E-01,3.39E-01,3.28E-01,3.25E-01,2.91E-01,0,7985; 9.99998000000000E+0005; 4.99596000000000E+0003; 2.93372000000000E+0003; 5.21334718468524E-0001; 5.37793883806946E-0001; 5.36456894831598E-0001; 5.28210531306907E-0001; 4.78967167979998E-0001; 4.73977546128608E-0001; 4.83057815430699E-0001; 4.46506600775759E-0001; 8.69233930248682E-0001; 8.92431693539186E-0001; 8.44248606305432E-0001; 8.76986343013782E-0001; 3.62351032921244E+0000; 3.49287330994753E+0000; 3.51694835809763E+0000; 3.40077552301223E+0000; 1.51565725505880E+0000; 1.30613149354153E+0000; 1.33308188990807E+0000; 1.84834536335739E+0000; 1.91020245054189E-0001; 1.83889751341147E-0001; 1.84710186771972E-0001; 1.84710186771972E-0001; 3.01090784829972E-0002; 2.92448073480622E-0002; 2.90316790679243E-0002; 2.85569064288814E-0002; 6.66882612304037E-0002; 6.24133668358661E-0002; 6.29352856879230E-0002; 5.99032019981848E-0002; 3.26104556318702E+0000; 3.19547511241141E+0000; 3.12869906561731E+0000; 3.06167941103006E+0000; 1.75266674734263E-0001; 1.84395460115121E-0001; 1.84471145197998E-0001; 1.82673653018539E-0001; 5.26757332053477E-0001; 5.82086780611917E-0001; 5.79313944016016E-0001; 6.13403624067522E-0001; 3.36933322268471E-0001; 3.51250360034967E-0001; 3.49214168747972E-0001; 3.50824445941129E-0001; 3.39305701442453E-0001; 3.27617207745831E-0001; 3.24890375808149E-0001; 2.90536425821710E-0001;0
7986,1.00E+06,2.62E+03,1.21E+03,4.55E-01,4.66E-01,4.59E-01,4.53E-01,2.33E-01,2.31E-01,2.31E-01,2.05E-01,3.64E-01,3.73E-01,3.53E-01,3.67E-01,2.77E+00,2.70E+00,2.69E+00,2.64E+00,6.81E-01,6.13E-01,5.55E-01,4.96E-01,9.86E-02,9.49E-02,9.54E-02,9.54E-02,2.85E-03,2.72E-03,2.70E-03,2.55E-03,4.71E-03,4.30E-03,4.33E-03,3.97E-03,3.73E-01,3.53E-01,3.46E-01,3.23E-01,1.78E-02,1.77E-02,1.77E-02,1.67E-02,4.78E-02,4.84E-02,4.82E-02,4.56E-02,2.63E-02,2.63E-02,2.61E-02,2.47E-02,1.07E-02,1.07E-02,1.07E-02,9.99E-03,0,7986; 1.00000500000000E+0006; 2.61522000000000E+0003; 1.21478000000000E+0003; 4.55453772959446E-0001; 4.66384654378098E-0001; 4.59477839597103E-0001; 4.52632896652868E-0001; 2.32828630377396E-0001; 2.30918936729517E-0001; 2.31292564998362E-0001; 2.05491095832192E-0001; 3.63659711381808E-0001; 3.73365028152028E-0001; 3.53207823001981E-0001; 3.66903759088510E-0001; 2.77211136775366E+0000; 2.70461159109730E+0000; 2.68634821209456E+0000; 2.63830107790100E+0000; 6.81321250927992E-0001; 6.13246705455970E-0001; 5.54693231100055E-0001; 4.96410874110013E-0001; 9.86181142153650E-0002; 9.49363974641314E-0002; 9.53597971736169E-0002; 9.53597971736169E-0002; 2.84633280029947E-0003; 2.72179004401782E-0003; 2.70341114047854E-0003; 2.55466759195884E-0003; 4.70522761541443E-0003; 4.29575477693388E-0003; 4.32943040764248E-0003; 3.96676098811287E-0003; 3.72613890355206E-0001; 3.53251315935201E-0001; 3.46499979828868E-0001; 3.22565053841397E-0001; 1.78261665769297E-0002; 1.77290209439364E-0002; 1.77419204228180E-0002; 1.67334779764457E-0002; 4.77615191832717E-0002; 4.83527262728983E-0002; 4.82122018613651E-0002; 4.55891556158658E-0002; 2.62858274749722E-0002; 2.62782932660679E-0002; 2.61318328111556E-0002; 2.46614063733334E-0002; 1.06724352222987E-0002; 1.07444668256110E-0002; 1.06573668044901E-0002; 9.99241579134570E-0003;0
7987,1.00E+06,2.87E+03,1.30E+03,4.89E-01,5.01E-01,4.94E-01,4.86E-01,2.37E-01,2.44E-01,2.44E-01,2.15E-01,3.12E-01,3.20E-01,3.03E-01,3.15E-01,3.04E+00,2.93E+00,2.92E+00,2.85E+00,7.11E-01,6.58E-01,6.17E-01,5.87E-01,1.07E-01,1.03E-01,1.03E-01,1.03E-01,1.74E-03,1.66E-03,1.64E-03,1.52E-03,2.09E-03,1.91E-03,1.92E-03,1.73E-03,2.52E-01,2.38E-01,2.34E-01,2.14E-01,1.07E-02,1.03E-02,1.03E-02,9.58E-03,2.99E-02,2.84E-02,2.84E-02,2.63E-02,1.70E-02,1.62E-02,1.61E-02,1.49E-02,2.54E-03,2.44E-03,2.42E-03,2.23E-03,0,7987; 1.00000400000000E+0006; 2.86752000000000E+0003; 1.30450000000000E+0003; 4.89251581806458E-0001; 5.01351990025830E-0001; 4.94315602646265E-0001; 4.86001480651612E-0001; 2.36977134283244E-0001; 2.43874595277875E-0001; 2.44262150805278E-0001; 2.15271741652759E-0001; 3.11737337525536E-0001; 3.20057395569504E-0001; 3.02775729536351E-0001; 3.14516892617361E-0001; 3.03668031903215E+0000; 2.93460629810449E+0000; 2.92454195480022E+0000; 2.85053814122643E+0000; 7.11356515304532E-0001; 6.57918144583129E-0001; 6.17293535392068E-0001; 5.87425846643645E-0001; 1.06825714249654E-0001; 1.02837716503015E-0001; 1.03296048003022E-0001; 1.03296048003022E-0001; 1.74006153290455E-0003; 1.65615775893061E-0003; 1.64497058906742E-0003; 1.52156925618872E-0003; 2.09222907400608E-0003; 1.91060879592098E-0003; 1.92476399044176E-0003; 1.73013006578111E-0003; 2.52272735201297E-0001; 2.37902587202437E-0001; 2.33558198187299E-0001; 2.14201197989729E-0001; 1.07498428453774E-0002; 1.02966483111236E-0002; 1.03068080878361E-0002; 9.58158267823550E-0003; 2.98594696032175E-0002; 2.84103886415505E-0002; 2.83626719374401E-0002; 2.62666757552148E-0002; 1.69554116304083E-0002; 1.62272181961500E-0002; 1.61402322427240E-0002; 1.49487986522939E-0002; 2.54393959593111E-0003; 2.43663408908008E-0003; 2.41757023839485E-0003; 2.23332440003573E-0003;0
7988,1.00E+06,2.43E+03,1.43E+03,3.32E-01,3.34E-01,3.30E-01,3.26E-01,2.13E-01,2.17E-01,2.14E-01,1.93E-01,4.93E-01,5.07E-01,4.79E-01,4.98E-01,2.35E+00,2.28E+00,2.25E+00,2.20E+00,1.04E+00,9.51E-01,8.61E-01,8.63E-01,9.39E-02,9.04E-02,9.08E-02,9.08E-02,1.48E-03,1.41E-03,1.40E-03,1.29E-03,1.78E-03,1.63E-03,1.64E-03,1.47E-03,2.15E-01,2.02E-01,1.99E-01,1.82E-01,9.15E-03,8.76E-03,8.77E-03,8.15E-03,2.54E-02,2.42E-02,2.41E-02,2.24E-02,1.44E-02,1.38E-02,1.37E-02,1.27E-02,2.17E-03,2.07E-03,2.06E-03,1.90E-03,0,7988; 1.00000400000000E+0006; 2.42786000000000E+0003; 1.43305000000000E+0003; 3.31671846828594E-0001; 3.33693299929997E-0001; 3.30408267408026E-0001; 3.26009769020285E-0001; 2.13374831432181E-0001; 2.16979497378814E-0001; 2.14391151567814E-0001; 1.92517380615409E-0001; 4.93344373654469E-0001; 5.06510188571118E-0001; 4.79162238602187E-0001; 4.97743556970978E-0001; 2.35452151798699E+0000; 2.28089989466526E+0000; 2.25318847583057E+0000; 2.20450978926678E+0000; 1.03816468295771E+0000; 9.51167085742616E-0001; 8.61399408283645E-0001; 8.63137871649427E-0001; 9.38943732809544E-0002; 9.03892503151449E-0002; 9.07931299781650E-0002; 9.07931299781650E-0002; 1.48104430413328E-0003; 1.40924093837871E-0003; 1.39999440002240E-0003; 1.29474367947277E-0003; 1.78047233016547E-0003; 1.62613504797122E-0003; 1.63755052742346E-0003; 1.47282515892767E-0003; 2.14707931122613E-0001; 2.02477500592281E-0001; 1.98780140952496E-0001; 1.82305435161821E-0001; 9.14882185220118E-0003; 8.76309280151007E-0003; 8.77188272068830E-0003; 8.15464774670582E-0003; 2.54133686661600E-0002; 2.41796978017567E-0002; 2.41391728497013E-0002; 2.23553900304947E-0002; 1.44300792659843E-0002; 1.38106753509059E-0002; 1.37364747344663E-0002; 1.27226660043131E-0002; 2.16528814250040E-0003; 2.07282275893727E-0003; 2.05752601647128E-0003; 1.90101979318110E-0003;0
7989,1.00E+06,6.21E+03,3.14E+03,8.71E-01,8.75E-01,8.65E-01,8.53E-01,5.22E-01,5.22E-01,5.14E-01,4.81E-01,9.44E-01,9.69E-01,9.16E-01,9.52E-01,6.70E+00,6.52E+00,6.42E+00,6.30E+00,7.47E-01,6.66E-01,5.86E-01,5.52E-01,2.35E-01,2.27E-01,2.28E-01,2.28E-01,7.34E-03,1.11E-02,1.11E-02,7.85E-03,9.26E-03,1.33E-02,1.34E-02,1.03E-02,8.05E-01,1.13E+00,1.11E+00,8.77E-01,1.28E-01,2.05E-01,2.05E-01,9.72E-02,1.03E-01,1.47E-01,1.47E-01,1.09E-01,5.60E-02,9.31E-02,9.27E-02,6.46E-02,2.14E-02,3.54E-02,3.51E-02,8.22E-03,0,7989; 1.00000100000000E+0006; 6.21287000000000E+0003; 3.14339000000000E+0003; 8.70795932857035E-0001; 8.75028462871080E-0001; 8.65099020745728E-0001; 8.52775859552908E-0001; 5.21915916440248E-0001; 5.22494454674495E-0001; 5.13619806014897E-0001; 4.81184107856988E-0001; 9.43619604325601E-0001; 9.68804853112955E-0001; 9.16495773001944E-0001; 9.52035121024240E-0001; 6.69641088349779E+0000; 6.52268971018700E+0000; 6.41600477120984E+0000; 6.29956516162205E+0000; 7.46833271431569E-0001; 6.66063146722241E-0001; 5.86135601079011E-0001; 5.51508124290963E-0001; 2.35481271368044E-0001; 2.26691439975227E-0001; 2.27702169558104E-0001; 2.27702169558104E-0001; 7.34211594555529E-0003; 1.11409705941892E-0002; 1.10730482876823E-0002; 7.85090539110374E-0003; 9.26049302261200E-0003; 1.33224752619996E-0002; 1.34130002856298E-0002; 1.03391449119966E-0002; 8.04545314176147E-0001; 1.12648974109017E+0000; 1.10654181583261E+0000; 8.77393072378617E-0001; 1.27562201204922E-0001; 2.04966119234794E-0001; 2.05289863203287E-0001; 9.71707932401657E-0002; 1.02790878944280E-0001; 1.46830560931996E-0001; 1.46798483338503E-0001; 1.08871580626136E-0001; 5.59626152702614E-0002; 9.31147470679013E-0002; 9.26766196521475E-0002; 6.46439992829414E-0002; 2.14155036986516E-0002; 3.53810148472957E-0002; 3.51232525479803E-0002; 8.21631598459726E-0003;0
