MLSOACode;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
E02000247; 1.39796400000000E+0006; 7.35204000000000E+0003; 3.68104000000000E+0003; 8.60431678795395E-0001; 8.53326597118165E-0001; 9.20042179018099E-0001; 9.57189809592499E-0001; 1.66419532964894E-0001; 1.55885377676908E-0001; 1.66908992332476E-0001; 1.63525973957508E-0001; 9.78616191460905E-0001; 1.03880662835838E+0000; 1.11681497040530E+0000; 1.09804117413858E+0000; 4.20719257943930E+0000; 4.17404244534148E+0000; 4.06788210549487E+0000; 3.90955980157392E+0000; 7.80895266487288E-0001; 9.86341140682231E-0001; 6.87826372388212E-0001; 5.88926754785162E-0001; 4.18916138302057E-0001; 4.13529880486728E-0001; 4.17354506512661E-0001; 4.17354506512661E-0001; 1.39807037577113E-0002; 1.32336943658794E-0002; 1.31380725908646E-0002; 1.09874400643367E-0002; 2.83732099162763E-0002; 2.58798578425776E-0002; 2.60948639344767E-0002; 2.35349604118992E-0002; 1.47581986126229E+0000; 1.41002816045759E+0000; 1.38085763968628E+0000; 1.27900346438589E+0000; 6.75667055216073E-0002; 6.71201983774734E-0002; 6.71571078926798E-0002; 6.12982939612022E-0002; 2.45441580148477E-0001; 2.40159599879428E-0001; 2.39070524206181E-0001; 2.25544330098113E-0001; 2.44872095725801E-0001; 2.44615525600185E-0001; 2.43181770582500E-0001; 1.98902846042416E-0001; 1.27451822336434E-0001; 1.23961178428187E-0001; 1.22929018533920E-0001; 1.10533790765694E-0001;0
E02000248; 1.72670100000000E+0006; 6.30301000000000E+0003; 6.73299000000000E+0003; 7.51746965712606E-0001; 7.26877174090358E-0001; 7.25421723578729E-0001; 7.08725858386499E-0001; 1.30235351352391E-0001; 1.45977157660527E-0001; 1.43992350244667E-0001; 1.44094426810189E-0001; 2.47209019768817E+0000; 2.62412160636178E+0000; 2.82118649838345E+0000; 2.77376519029866E+0000; 3.53280910987545E+0000; 3.49625274151276E+0000; 3.43007962456049E+0000; 3.30119143264827E+0000; 4.69417260674927E+0000; 5.55620979758431E+0000; 4.55527826694534E+0000; 4.74961307362167E+0000; 3.31306814682553E-0001; 3.27046704754395E-0001; 3.30071979131509E-0001; 3.30071979131509E-0001; 5.67866346360982E-0002; 5.33755319970776E-0002; 5.30024633058613E-0002; 4.57486804243716E-0002; 2.35064546331190E-0001; 2.11114633810410E-0001; 2.12760618429444E-0001; 1.95111289359008E-0001; 5.12866005343275E+0000; 4.90059733804574E+0000; 4.80143332634162E+0000; 4.68792669772878E+0000; 3.21023129600382E-0001; 3.31166525516726E-0001; 3.31495497660531E-0001; 3.24731470735896E-0001; 9.38745680359733E-0001; 9.39764198214930E-0001; 9.36418413999961E-0001; 8.72303885193545E-0001; 7.96859915402486E-0001; 8.49666423436193E-0001; 8.44938043874883E-0001; 7.81146801600462E-0001; 4.14175796827058E-0001; 4.16550928104859E-0001; 4.13159857330705E-0001; 4.11675119307077E-0001;0
E02000249; 1.27856200000000E+0006; 6.39000000000000E+0003; 4.39096000000000E+0003; 8.97127301384156E-0001; 8.93822897026175E-0001; 8.88020591540843E-0001; 8.84452441966070E-0001; 8.23198463565007E-0002; 7.19628020460400E-0002; 7.38380358944776E-0002; 6.50597129527772E-0002; 1.69505006262779E+0000; 1.79929781487749E+0000; 1.93442045361763E+0000; 1.90190273977817E+0000; 4.38769614028214E+0000; 4.29361025731112E+0000; 4.20516534346566E+0000; 4.01927960749340E+0000; 1.13400639826968E+0000; 1.07495380851629E+0000; 9.83991440326664E-0001; 9.89312593823745E-0001; 4.15402912800031E-0001; 4.10061759665659E-0001; 4.13853833750829E-0001; 4.13853833750829E-0001; 1.26811985888341E-0002; 1.24310245544904E-0002; 1.23479010619943E-0002; 1.22557598758976E-0002; 2.95232145754157E-0002; 2.66100531219652E-0002; 2.68046031650897E-0002; 2.69771893208308E-0002; 1.59515705283031E+0000; 1.50256507133774E+0000; 1.47412790849457E+0000; 1.48828041968582E+0000; 1.50317452457059E-0001; 1.45737178380744E-0001; 1.45925032116739E-0001; 1.62176969519103E-0001; 2.53660756823846E-0001; 2.36412944625240E-0001; 2.35900811056005E-0001; 2.18310862205149E-0001; 1.95273422862710E-0001; 2.11930442204337E-0001; 2.10806534015787E-0001; 2.21879636768587E-0001; 1.02191271688294E-0001; 1.04642120097550E-0001; 1.03818652888859E-0001; 1.01398428924206E-0001;0
E02000250; 9.97745000000000E+0005; 6.32407000000000E+0003; 2.35198000000000E+0003; 1.26094640217343E+0000; 1.22993892323079E+0000; 1.21758274955687E+0000; 1.16393426079920E+0000; 1.67386474765436E-0001; 1.54000124161262E-0001; 1.49079667801577E-0001; 1.36394899264966E-0001; 8.03470501780602E-0001; 8.52881924538922E-0001; 9.16932065369051E-0001; 9.01519341640514E-0001; 6.16175056945192E+0000; 5.93711067315243E+0000; 5.82944791646716E+0000; 5.73652135794527E+0000; 6.20660090787832E-0001; 6.19401888244292E-0001; 5.30050515052997E-0001; 4.82381606138280E-0001; 4.96381555018439E-0001; 4.89997753152537E-0001; 4.94530348584460E-0001; 4.94530348584460E-0001; 6.84969263222814E-0003; 6.16206898153510E-0003; 6.11882077189084E-0003; 5.41037390914686E-0003; 1.12794305496794E-0002; 1.05852853435638E-0002; 1.06724682423705E-0002; 1.08300152917889E-0002; 7.25239524717279E-0001; 7.02558813503446E-0001; 6.88514701107619E-0001; 6.91743786347803E-0001; 3.26302021103250E-0002; 3.28142930344456E-0002; 3.28340865272193E-0002; 3.38166675442163E-0002; 1.11345261647206E-0001; 1.06152272918810E-0001; 1.05736151917551E-0001; 9.68130623139655E-0002; 9.35551449340180E-0002; 9.26378938844995E-0002; 9.21070163904536E-0002; 8.96162398720530E-0002; 3.81389714170752E-0002; 3.92175451533619E-0002; 3.88908953159695E-0002; 3.91042760328651E-0002;0
E02000251; 9.45583000000000E+0005; 7.35499000000000E+0003; 2.75500000000000E+0003; 1.20930021104566E+0000; 1.18286137473488E+0000; 1.19131113994629E+0000; 1.19865301432239E+0000; 6.19316651001184E-0002; 6.08449010923304E-0002; 7.06242077409498E-0002; 6.04865900975387E-0002; 6.96935770247938E-0001; 7.39797153578423E-0001; 7.95354673727730E-0001; 7.81984289299100E-0001; 6.05929509980210E+0000; 5.91129805126095E+0000; 5.78984450737036E+0000; 5.56492950880676E+0000; 8.07055797332579E-0001; 1.41004020341112E+0000; 1.00453682564670E+0000; 8.30418084657076E-0001; 6.02615350582898E-0001; 5.94867599668899E-0001; 6.00370112078472E-0001; 6.00370112078472E-0001; 2.86021027244109E-0003; 2.72198045807569E-0003; 2.70435464768499E-0003; 2.50081275509105E-0003; 3.43932679603133E-0003; 3.14077454194780E-0003; 3.16383296513015E-0003; 2.84391243406613E-0003; 4.14685459180151E-0001; 3.91063130790027E-0001; 3.83922866710864E-0001; 3.52103208517050E-0001; 1.76703578155888E-0002; 1.69254862394888E-0002; 1.69426291509647E-0002; 1.57509553539333E-0002; 4.90828114994863E-0002; 4.67004297032533E-0002; 4.66223208037822E-0002; 4.31763541476721E-0002; 2.78703901437395E-0002; 2.66736459081027E-0002; 2.65305871045891E-0002; 2.45721905555625E-0002; 4.18202532701468E-0003; 4.00347345326234E-0003; 3.97377517000130E-0003; 3.67135972459927E-0003;0
E02000252; 3.19646900000000E+0006; 7.48005000000000E+0003; 1.67660600000000E+0004; 3.50522374566933E-0001; 3.39665360283659E-0001; 3.39736964694194E-0001; 3.33625483613867E-0001; 2.04207029180062E-0001; 1.92171631290795E-0001; 2.49776576025540E-0001; 2.62419522160205E-0001; 3.78671421868072E+0000; 4.01959808216518E+0000; 4.32144424271833E+0000; 4.24880376457521E+0000; 1.98755680052900E+0000; 1.94473754159361E+0000; 1.89087877533862E+0000; 1.86612382709493E+0000; 3.12025364986394E+0000; 2.75723510927571E+0000; 2.72785062340285E+0000; 2.77148820825496E+0000; 2.62177424255458E-0001; 2.58806552883094E-0001; 2.61199782989424E-0001; 2.61199782989424E-0001; 3.53789714175635E-0002; 3.30234184449570E-0002; 3.27919272783292E-0002; 3.05906184199877E-0002; 1.37002343614857E-0001; 1.21508756256588E-0001; 1.22431113917880E-0001; 1.08647639875559E-0001; 2.28733857557044E+0000; 2.11432328472963E+0000; 2.07064452287736E+0000; 1.89803418086999E+0000; 1.95764529905202E-0001; 1.90852431629570E-0001; 1.91049888380616E-0001; 1.76055103417332E-0001; 4.32732880388617E-0001; 4.27044383167830E-0001; 4.25962995860597E-0001; 4.16490714452180E-0001; 3.87810987401022E-0001; 3.90098078700314E-0001; 3.88040371505195E-0001; 3.70395687658267E-0001; 1.36112484713458E-0001; 1.36465899799072E-0001; 1.35403511766853E-0001; 1.27425387629244E-0001;0
E02000253; 1.15646400000000E+0006; 8.79101000000000E+0003; 3.49898000000000E+0003; 1.20564658488818E+0000; 1.18422737257789E+0000; 1.19607175574911E+0000; 1.13600685139984E+0000; 1.88734364162564E-0001; 1.84588420403660E-0001; 1.89327220004472E-0001; 1.75936930183211E-0001; 6.90313307274999E-0001; 7.32765181200120E-0001; 7.87794858027629E-0001; 7.74552535390355E-0001; 5.29658583816605E+0000; 5.02530957459302E+0000; 4.96210567327860E+0000; 4.74506782239244E+0000; 8.00204359363175E-0001; 7.79872345561507E-0001; 8.05159730012462E-0001; 8.45616860205769E-0001; 5.89138400847907E-0001; 5.81562757417493E-0001; 5.86942287499461E-0001; 5.86942287499461E-0001; 4.10695307332994E-0003; 3.79591598411053E-0003; 3.76995509726042E-0003; 3.40709494493718E-0003; 5.90644724548792E-0003; 5.48475557771727E-0003; 5.52848437191727E-0003; 5.36274928058138E-0003; 5.10288376452965E-0001; 4.87148046184050E-0001; 4.77866091384470E-0001; 4.57440796069215E-0001; 2.22937881942885E-0002; 2.18495905105413E-0002; 2.18679506814695E-0002; 2.13761744902632E-0002; 6.85122610563923E-0002; 6.52540216908086E-0002; 6.50687419013878E-0002; 5.99082506328060E-0002; 4.85518926501259E-0002; 4.74535398441137E-0002; 4.71878109186365E-0002; 4.50748118923494E-0002; 1.49521875879116E-0002; 1.51748786933635E-0002; 1.50511943160890E-0002; 1.49148749824768E-0002;0
E02000254; 1.04107900000000E+0006; 8.26799000000000E+0003; 3.47104000000000E+0003; 1.09354986860072E+0000; 1.09596054367566E+0000; 1.12118079933235E+0000; 1.09065157596570E+0000; 5.37292708095295E-0002; 5.38384831076711E-0002; 5.30704881918238E-0002; 5.46928829340964E-0002; 7.71628966033094E-0001; 8.19083025386451E-0001; 8.80594001391277E-0001; 8.65792993720543E-0001; 5.93254537054967E+0000; 5.79890482521469E+0000; 5.72060640580305E+0000; 5.58087573973404E+0000; 6.62426536472625E-0001; 6.70534672402426E-0001; 6.09117886522203E-0001; 4.82586557402087E-0001; 6.16639719080355E-0001; 6.08710423771305E-0001; 6.14341765132409E-0001; 6.14341765132409E-0001; 2.42789026651796E-0003; 2.31012519803995E-0003; 2.29565127900913E-0003; 2.12262215604980E-0003; 2.91868770274479E-0003; 2.66528446880373E-0003; 2.68458302751149E-0003; 2.41374530019239E-0003; 3.51945402833531E-0001; 3.31898038117732E-0001; 3.25837523127184E-0001; 2.98831602535517E-0001; 1.49966248794536E-0002; 1.43639391763640E-0002; 1.43789613499036E-0002; 1.33674317812726E-0002; 4.16569258288098E-0002; 3.96348535496635E-0002; 3.95680761504986E-0002; 3.66445638080769E-0002; 2.36534539216055E-0002; 2.26383058732168E-0002; 2.25169223249811E-0002; 2.08539567490615E-0002; 3.54830318058537E-0003; 3.39841039789501E-0003; 3.37220383237709E-0003; 3.11649792949930E-0003;0
E02000255; 1.54853000000000E+0006; 9.30999000000000E+0003; 4.01501000000000E+0003; 1.03146902584619E+0000; 9.98075078244039E-0001; 9.80309149873675E-0001; 9.52613270850744E-0001; 2.21672007274420E-0001; 2.06042955984151E-0001; 1.97639346103081E-0001; 1.99286437716583E-0001; 8.37678078373164E-0001; 8.89192392714646E-0001; 9.55966723721808E-0001; 9.39903544404331E-0001; 4.36490431181353E+0000; 4.22740832099213E+0000; 4.11203818958425E+0000; 4.05326658745765E+0000; 1.34348256692523E+0000; 1.40048182977009E+0000; 1.46739570982726E+0000; 1.38224380836420E+0000; 4.72548468193742E-0001; 4.66471486715918E-0001; 4.70786523215256E-0001; 4.70786523215256E-0001; 4.25908418610114E-0003; 3.89130277537922E-0003; 3.86432181800816E-0003; 3.46122926362303E-0003; 6.50056776485650E-0003; 6.06548139763246E-0003; 6.11391442766740E-0003; 6.05707749287754E-0003; 4.95988580361396E-0001; 4.76183304437170E-0001; 4.66936281623636E-0001; 4.55575750482701E-0001; 2.19181207854602E-0002; 2.17011673495503E-0002; 2.17170168190442E-0002; 2.16818531123065E-0002; 7.02705028221344E-0002; 6.69559732994087E-0002; 6.67349653480468E-0002; 6.13008088655121E-0002; 5.36537715677738E-0002; 5.27556595359387E-0002; 5.24569523248253E-0002; 5.05380607391184E-0002; 1.89782284904933E-0002; 1.93963596112820E-0002; 1.92358745178481E-0002; 1.92105153666578E-0002;0
E02000256; 1.09645400000000E+0006; 7.79496000000000E+0003; 6.97706000000000E+0003; 1.54587041415942E+0000; 1.50370428664465E+0000; 1.51703128706818E+0000; 1.44531931257719E+0000; 2.41855099135559E-0001; 2.56638225709806E-0001; 2.91412633767769E-0001; 2.93155903914181E-0001; 3.99043792170448E+0000; 4.23585244031959E+0000; 4.55394968419283E+0000; 4.47740644430086E+0000; 7.16262810609740E+0000; 6.93117401215157E+0000; 6.87449430694030E+0000; 6.80179221664112E+0000; 3.15514842770901E+0000; 2.83781204254515E+0000; 2.34499184182055E+0000; 2.30291962434352E+0000; 6.26612228163028E-0001; 6.18554601165819E-0001; 6.24275721436692E-0001; 6.24275721436692E-0001; 3.42157370351696E-0003; 3.27071378700052E-0003; 3.24926648347921E-0003; 3.00428830296633E-0003; 4.66426795026654E-0003; 4.31163679965153E-0003; 4.34214194495126E-0003; 3.99919331485800E-0003; 4.82325389610258E-0001; 4.57294616477778E-0001; 4.48988159114471E-0001; 4.16349111227490E-0001; 4.00819910007448E-0002; 3.99027082014064E-0002; 3.99545565371035E-0002; 3.86123301439152E-0002; 5.72614893475658E-0002; 5.49820366131208E-0002; 5.49003078108672E-0002; 5.17493241163401E-0002; 3.17174385143081E-0002; 3.12420579906269E-0002; 3.10767263498897E-0002; 3.04962956842037E-0002; 5.14443767764666E-0003; 4.89508674593040E-0003; 4.85843892632117E-0003; 4.44823321819505E-0003;0
E02000257; 2.18115100000000E+0006; 1.23609800000000E+0004; 1.06879800000000E+0004; 1.20931537029016E+0000; 1.20110110520195E+0000; 1.18534756739147E+0000; 1.11425883894417E+0000; 1.85154483043471E-0001; 1.68093719961675E-0001; 1.69297369991294E-0001; 1.55230815892650E-0001; 2.97282553692709E+0000; 3.15565002189818E+0000; 3.39262729636386E+0000; 3.33560098737948E+0000; 5.31525059716230E+0000; 5.19411534820136E+0000; 5.08840516902821E+0000; 4.99396998445810E+0000; 1.89162263954772E+0000; 1.76216169968272E+0000; 1.91414384331523E+0000; 1.62812602090829E+0000; 4.94799184082082E-0001; 4.88436555414338E-0001; 4.92954717852678E-0001; 4.92954717852678E-0001; 1.39460739539284E-0002; 1.30292839039747E-0002; 1.29517725684731E-0002; 1.24810521420711E-0002; 5.35410204191780E-0002; 5.13321305374462E-0002; 5.16283065317767E-0002; 4.99150495651024E-0002; 1.33482825641204E+0000; 1.29830011057230E+0000; 1.27551952383467E+0000; 1.23322277610500E+0000; 1.94779286958895E-0001; 1.92685172471326E-0001; 1.93006470302956E-0001; 1.90617383575760E-0001; 2.10847475781549E-0001; 2.08842125119106E-0001; 2.08953812620767E-0001; 2.05610881133600E-0001; 1.28471767521329E-0001; 1.38231182614950E-0001; 1.37616273309880E-0001; 1.41367801013293E-0001; 7.10475391015588E-0002; 6.53122759832122E-0002; 6.48461088898208E-0002; 6.27293847486820E-0002;0
E02000258; 1.03255800000000E+0006; 5.99598000000000E+0003; 2.44303000000000E+0003; 1.12170089513297E+0000; 1.09582940628161E+0000; 1.09549796006462E+0000; 1.04087080327289E+0000; 9.34197414284360E-0002; 8.75602852908609E-0002; 1.06244874800049E-0001; 8.02320956667257E-0002; 6.87513537002014E-0001; 7.29794598600323E-0001; 7.84600192414811E-0001; 7.71411551651115E-0001; 5.27775929285200E+0000; 5.18233816020737E+0000; 4.99174000207190E+0000; 4.80375107081008E+0000; 5.83360266931526E-0001; 4.93069806747884E-0001; 4.62801735789366E-0001; 4.30164454547297E-0001; 4.53669497009515E-0001; 4.47836684813999E-0001; 4.51979541414817E-0001; 4.51979541414817E-0001; 9.02466800962748E-0003; 8.42656126049010E-0003; 8.37482115723755E-0003; 8.45596909695415E-0003; 2.38361570118794E-0002; 2.12542374149562E-0002; 2.13925426909582E-0002; 1.96327158457144E-0002; 6.39707671600629E-0001; 5.93839296176811E-0001; 5.83120471452991E-0001; 5.39309760135446E-0001; 9.28281574700933E-0002; 9.18331554844673E-0002; 9.19864963460299E-0002; 8.72893130834421E-0002; 1.01047647761797E-0001; 9.73126314193095E-0002; 9.72587907563095E-0002; 9.46015826758073E-0002; 5.96440673590342E-0002; 5.75939210455399E-0002; 5.73205166110452E-0002; 5.64019086667600E-0002; 1.11683445097705E-0002; 1.08600044500026E-0002; 1.07792987333907E-0002; 1.06702907380766E-0002;0
E02000259; 1.27790200000000E+0006; 5.86299000000000E+0003; 2.32003000000000E+0003; 8.56854906067536E-0001; 8.40328996294576E-0001; 8.20943805232019E-0001; 7.88063231694352E-0001; 1.27830812645690E-0001; 1.17647615613459E-0001; 1.08624817979875E-0001; 1.10475739884413E-0001; 6.63226588951959E-0001; 7.04013421856568E-0001; 7.56883773302830E-0001; 7.44161901096610E-0001; 4.05263388723994E+0000; 3.93563507692535E+0000; 3.84144334061132E+0000; 3.70975140839613E+0000; 3.07409096026250E-0001; 3.18551967480317E-0001; 3.21601968763456E-0001; 2.50747302572541E-0001; 3.61152024941794E-0001; 3.56508640743055E-0001; 3.59805908041240E-0001; 3.59805908041240E-0001; 1.71335338460616E-0003; 1.63116959347802E-0003; 1.62000331750952E-0003; 1.49842490476453E-0003; 2.06093722295353E-0003; 1.88209814704208E-0003; 1.89540834799653E-0003; 1.70388438258487E-0003; 2.48463843802087E-0001; 2.34310633677121E-0001; 2.30031984716616E-0001; 2.10966417137381E-0001; 1.05870589014589E-0002; 1.01412118345888E-0002; 1.01512168178566E-0002; 9.43720046732705E-0003; 2.94086656833340E-0002; 2.79812582937291E-0002; 2.79344492648692E-0002; 2.58703854846445E-0002; 1.66990317155754E-0002; 1.59823354588134E-0002; 1.58962211385444E-0002; 1.47229581899824E-0002; 2.50508701587646E-0003; 2.39860540824087E-0003; 2.38038204586029E-0003; 2.19895239392415E-0003;0
E02000260; 1.08640500000000E+0006; 8.22098000000000E+0003; 5.26306000000000E+0003; 1.02137891889632E+0000; 1.04029682834586E+0000; 1.01107809408430E+0000; 1.01076465193873E+0000; 9.42598182993850E-0002; 8.20702497506596E-0002; 8.73239520088657E-0002; 7.79845739390267E-0002; 1.91116656609829E+0000; 2.02870589962004E+0000; 2.18105454378785E+0000; 2.14439389651332E+0000; 5.65428762481023E+0000; 5.45458988265075E+0000; 5.32141511342581E+0000; 5.23422187614343E+0000; 1.76593063137588E+0000; 1.75186125056292E+0000; 1.59814535557442E+0000; 1.55439133286549E+0000; 6.14143177892298E-0001; 6.06245864859592E-0001; 6.11853883884427E-0001; 6.11853883884427E-0001; 9.31321410931395E-0003; 8.38602219094736E-0003; 8.33432472677733E-0003; 7.21715513520053E-0003; 3.30098816340324E-0002; 2.88479205399048E-0002; 2.90287565883532E-0002; 2.59967843756982E-0002; 1.84679366127725E+0000; 1.66873183325365E+0000; 1.63937965228580E+0000; 1.49050934380178E+0000; 2.84120541758322E-0001; 2.93260380225602E-0001; 2.93727864002213E-0001; 2.71229064549727E-0001; 2.26298924530928E-0001; 2.12369084840771E-0001; 2.12334409712365E-0001; 1.92284199706127E-0001; 1.53186731513780E-0001; 1.51628872562998E-0001; 1.50940308573758E-0001; 1.56290785963063E-0001; 7.28739853926083E-0002; 8.04822339457781E-0002; 7.98888689454362E-0002; 1.05753782757042E-0001;0
E02000261; 1.30452600000000E+0006; 8.50598000000000E+0003; 4.08903000000000E+0003; 1.18598519000904E+0000; 1.14258220713656E+0000; 1.13418047810042E+0000; 1.11837670082334E+0000; 1.65913496794724E-0001; 2.60245683316371E-0001; 3.79604980054093E-0001; 3.96852186490564E-0001; 1.00779270081387E+0000; 1.06976555952229E+0000; 1.15010475261621E+0000; 1.13076647717745E+0000; 5.28255116606779E+0000; 5.13687306721817E+0000; 5.08746788674207E+0000; 4.87944379902728E+0000; 1.60603471383161E+0000; 1.27950207313705E+0000; 1.32315095088300E+0000; 1.43879110953626E+0000; 5.14738564185496E-0001; 5.08119879256761E-0001; 5.12819709101709E-0001; 5.12819709101709E-0001; 3.22991229474157E-0002; 3.04161457633167E-0002; 3.02223175979306E-0002; 2.94022888223849E-0002; 7.82405109763376E-0002; 6.98664341750765E-0002; 7.03661870656048E-0002; 6.29270358259625E-0002; 1.61638933820270E+0000; 1.49934320341704E+0000; 1.47176622461804E+0000; 1.36259992668867E+0000; 2.09731788232857E-0001; 2.06000661679478E-0001; 2.06312536885544E-0001; 1.87914262418603E-0001; 3.20383693730511E-0001; 3.10626480142752E-0001; 3.10213446760981E-0001; 2.96180375094096E-0001; 2.33584553537201E-0001; 2.39033968964406E-0001; 2.37829521619767E-0001; 2.28547296421044E-0001; 6.19584200414662E-0002; 6.08005264593490E-0002; 6.03339387492637E-0002; 5.04417017487770E-0002;0
E02000262; 7.07341000000000E+0005; 7.39298000000000E+0003; 5.20402000000000E+0003; 2.02330786325964E+0000; 2.00813656887855E+0000; 2.01087820184821E+0000; 2.01811154242392E+0000; 3.88457663225333E-0001; 3.64733532674000E-0001; 3.64573437318107E-0001; 3.72968598929173E-0001; 3.79509898279478E+0000; 4.02849622451576E+0000; 4.33103061340168E+0000; 4.25822918694689E+0000; 9.16653847741144E+0000; 8.71276223175482E+0000; 8.51304343666527E+0000; 8.39255747934872E+0000; 1.94120412197255E+0000; 2.34407311079782E+0000; 2.43691857264223E+0000; 2.28789432704624E+0000; 8.74382734764233E-0001; 8.63139263741728E-0001; 8.71125472094899E-0001; 8.71125472094899E-0001; 1.80329988676675E-0002; 1.70330484391287E-0002; 1.69305680449837E-0002; 1.71058337269387E-0002; 6.53965320854107E-0002; 5.95546654598059E-0002; 5.99419929337396E-0002; 5.78342859297505E-0002; 1.34568264366029E+0000; 1.26270709278395E+0000; 1.24024419731962E+0000; 1.19336207987468E+0000; 2.43893493491695E-0001; 2.37410277123835E-0001; 2.37801155099613E-0001; 2.35408762402282E-0001; 2.09831592661071E-0001; 2.00374346839191E-0001; 2.00325123972712E-0001; 1.98854409276896E-0001; 1.18616456709031E-0001; 1.14530474631925E-0001; 1.14010487498169E-0001; 1.13302000993766E-0001; 2.57556631521153E-0002; 2.49945646658356E-0002; 2.48126821395342E-0002; 2.47357008040899E-0002;0
